id,date,name,type,description,elapsed_time,distance,commute,gear,filename
1370989440,2018-01-21 08:47:20,Morning Run,Run,,2113,7351.1,false,"",activities/1480418648.fit.gz
1370992488,2018-01-23 09:51:14,Morning Run,Run,,2147,8110.5,false,"",activities/1480421795.fit.gz
1378613794,2018-01-27 16:23:50,Afternoon Run,Run,,3218,9616.4,false,"",activities/1488212752.fit.gz
1381377253,2018-01-29 13:43:25,Last time around the park ,Run,"",2984,9733.7,false,"",activities/1491113612.fit.gz
1393116043,2018-02-05 17:31:25,#%*!•,Run,"",2506,8126.1,false,"",activities/1503272922.fit.gz
1396812041,2018-02-07 21:34:08,Back with the boys ,Run,"",2910,9867.0,false,"",activities/1507060770.fit.gz
1399216352,2018-02-08 21:52:25,Cross campus ,Run,"",2190,7561.3,false,"",activities/1509721670.fit.gz
1407928518,2018-02-14 21:50:13,Solo snipe! ,Run,"",2339,8788.0,false,"",activities/1519607473.fit.gz
1408030259,2018-02-13 22:19:25,Indoors ,Run,"",1826,6636.5,false,"",activities/1519724411.fit.gz
1410689052,2018-02-15 21:35:08,Cross ,Run,"",2195,7501.9,false,"",activities/1522627625.fit.gz
1410904619,2018-02-16 21:36:59,Afternoon Run,Run,,2161,7149.3,false,"",activities/1522862120.fit.gz
1414715580,2018-02-17 18:38:24,Lunch Run,Run,,568,2139.8,false,"",activities/1526972417.fit.gz
1414715679,2018-02-17 19:22:58,2:45 k lol ,Run,"",165,831.3,false,"",activities/1526972525.fit.gz
1421266541,2018-02-21 21:51:26,Afternoon Run,Run,,1278,4868.3,false,"",activities/1533823054.fit.gz
1421266622,2018-02-22 21:46:46,Afternoon Run,Run,,1575,6123.3,false,"",activities/1533823139.fit.gz
1421268187,2018-02-19 21:33:39,Afternoon Run,Run,,1785,6621.1,false,"",activities/1533822955.fit.gz
1433174680,2018-02-26 21:43:04,Snipe ,Run,"",2590,9186.0,false,"",activities/1546131323.fit.gz
1433175034,2018-02-28 21:35:30,Carlington ,Run,"",2180,7150.8,false,"",activities/1546131570.fit.gz
1433175242,2018-03-01 21:38:05,Long Bryce ,Run,"",3471,11622.4,false,"",activities/1546131905.fit.gz
1436490179,2018-03-03 21:32:04,Primo’s first snipe ,Run,"",2637,8808.6,false,"",activities/1549579225.fit.gz
1436865389,2018-03-04 22:00:59,Solo cross ,Run,"",1829,7169.1,false,"",activities/1549973315.fit.gz
1439096883,2018-03-05 21:33:39,Monotony ,Run,"",2229,8592.9,false,"",activities/1552279809.fit.gz
